country,province,date,cases,cum_cases
Holy See,,2020-02-07,0,0
Honduras,,2020-02-07,0,0
Hungary,,2020-02-07,0,0
Iceland,,2020-02-07,0,0
India,,2020-02-07,0,3
Indonesia,,2020-02-07,0,0
Iran,,2020-02-07,0,0
Iraq,,2020-02-07,0,0
Ireland,,2020-02-07,0,0
Israel,,2020-02-07,0,0
Italy,,2020-02-07,1,3
Jamaica,,2020-02-07,0,0
Japan,,2020-02-07,-20,25
Jersey,,2020-02-07,0,0
Jordan,,2020-02-07,0,0
Kazakhstan,,2020-02-07,0,0
Kenya,,2020-02-07,0,0
"Korea, South",,2020-02-07,1,24
Kosovo,,2020-02-07,0,0
Kuwait,,2020-02-07,0,0
Latvia,,2020-02-07,0,0
Lebanon,,2020-02-07,0,0
Liberia,,2020-02-07,0,0
Liechtenstein,,2020-02-07,0,0
Lithuania,,2020-02-07,0,0
Luxembourg,,2020-02-07,0,0
Malaysia,,2020-02-07,0,12
Maldives,,2020-02-07,0,0
Malta,,2020-02-07,0,0
Martinique,,2020-02-07,0,0
Mauritania,,2020-02-07,0,0
Mexico,,2020-02-07,0,0
Moldova,,2020-02-07,0,0
Monaco,,2020-02-07,0,0
Mongolia,,2020-02-07,0,0
Montenegro,,2020-02-07,0,0
Morocco,,2020-02-07,0,0
Namibia,,2020-02-07,0,0
Nepal,,2020-02-07,0,1
New Zealand,,2020-02-07,0,0
Nigeria,,2020-02-07,0,0
North Macedonia,,2020-02-07,0,0
Norway,,2020-02-07,0,0
Oman,,2020-02-07,0,0
Pakistan,,2020-02-07,0,0
Panama,,2020-02-07,0,0
Paraguay,,2020-02-07,0,0
Peru,,2020-02-07,0,0
Philippines,,2020-02-07,1,3
Poland,,2020-02-07,0,0
Portugal,,2020-02-07,0,0
Qatar,,2020-02-07,0,0
Republic of the Congo,,2020-02-07,0,0
Romania,,2020-02-07,0,0
Russia,,2020-02-07,0,2
Rwanda,,2020-02-07,0,0
Saint Lucia,,2020-02-07,0,0
Saint Vincent and the Grenadines,,2020-02-07,0,0
San Marino,,2020-02-07,0,0
Saudi Arabia,,2020-02-07,0,0
Senegal,,2020-02-07,0,0
Serbia,,2020-02-07,0,0
Seychelles,,2020-02-07,0,0
Singapore,,2020-02-07,2,30
Slovakia,,2020-02-07,0,0
Slovenia,,2020-02-07,0,0
Somalia,,2020-02-07,0,0
South Africa,,2020-02-07,0,0
Spain,,2020-02-07,0,1
Sri Lanka,,2020-02-07,0,1
Sudan,,2020-02-07,0,0
Suriname,,2020-02-07,0,0
Sweden,,2020-02-07,0,1
Switzerland,,2020-02-07,0,0
Taiwan*,,2020-02-07,0,16
Tanzania,,2020-02-07,0,0
Thailand,,2020-02-07,0,25
The Bahamas,,2020-02-07,0,0
The Gambia,,2020-02-07,0,0
Togo,,2020-02-07,0,0
Trinidad and Tobago,,2020-02-07,0,0
Tunisia,,2020-02-07,0,0
Turkey,,2020-02-07,0,0
Ukraine,,2020-02-07,0,0
United Arab Emirates,,2020-02-07,0,5
Uruguay,,2020-02-07,0,0
Uzbekistan,,2020-02-07,0,0
Venezuela,,2020-02-07,0,0
Vietnam,,2020-02-07,0,10
US,Alabama,2020-02-07,0,11
US,Alaska,2020-02-07,0,11
Canada,Alberta,2020-02-07,0,5
US,Arizona,2020-02-07,0,11
US,Arkansas,2020-02-07,0,11
Australia,Australian Capital Territory,2020-02-07,0,14
Canada,British Columbia,2020-02-07,2,7
US,California,2020-02-07,0,11
United Kingdom,Cayman Islands,2020-02-07,0,2
United Kingdom,Channel Islands,2020-02-07,0,2
US,Colorado,2020-02-07,0,11
US,Connecticut,2020-02-07,0,11
Netherlands,Curacao,2020-02-07,0,0
US,Delaware,2020-02-07,0,11
Denmark,Denmark,2020-02-07,0,0
Cruise Ship,Diamond Princess,2020-02-07,61,61
US,Diamond Princess,2020-02-07,0,11
US,District of Columbia,2020-02-07,0,11
Denmark,Faroe Islands,2020-02-07,0,0
US,Florida,2020-02-07,0,11
France,France,2020-02-07,0,6
France,French Guiana,2020-02-07,0,6
France,French Polynesia,2020-02-07,0,6
Australia,From Diamond Princess,2020-02-07,0,14
US,Georgia,2020-02-07,0,11
United Kingdom,Gibraltar,2020-02-07,0,2
Canada,Grand Princess,2020-02-07,0,7
US,Grand Princess,2020-02-07,0,11
France,Guadeloupe,2020-02-07,0,6
US,Guam,2020-02-07,0,11
US,Hawaii,2020-02-07,0,11
US,Idaho,2020-02-07,0,11
US,Illinois,2020-02-07,0,11
US,Indiana,2020-02-07,0,11
US,Iowa,2020-02-07,0,11
US,Kansas,2020-02-07,0,11
US,Kentucky,2020-02-07,0,11
US,Louisiana,2020-02-07,0,11
US,Maine,2020-02-07,0,11
Canada,Manitoba,2020-02-07,0,7
US,Maryland,2020-02-07,0,11
US,Massachusetts,2020-02-07,0,11
France,Mayotte,2020-02-07,0,6
US,Michigan,2020-02-07,0,11
US,Minnesota,2020-02-07,0,11
US,Mississippi,2020-02-07,0,11
US,Missouri,2020-02-07,0,11
US,Montana,2020-02-07,0,11
US,Nebraska,2020-02-07,0,11
Netherlands,Netherlands,2020-02-07,0,0
US,Nevada,2020-02-07,0,11
Canada,New Brunswick,2020-02-07,0,7
US,New Hampshire,2020-02-07,0,11
US,New Jersey,2020-02-07,0,11
US,New Mexico,2020-02-07,0,11
Australia,New South Wales,2020-02-07,0,14
US,New York,2020-02-07,0,11
Canada,Newfoundland and Labrador,2020-02-07,0,7
US,North Carolina,2020-02-07,0,11
US,North Dakota,2020-02-07,0,11
Australia,Northern Territory,2020-02-07,0,14
Canada,Nova Scotia,2020-02-07,0,7
US,Ohio,2020-02-07,0,11
US,Oklahoma,2020-02-07,0,11
Canada,Ontario,2020-02-07,0,7
US,Oregon,2020-02-07,0,11
US,Pennsylvania,2020-02-07,0,11
Canada,Prince Edward Island,2020-02-07,0,7
US,Puerto Rico,2020-02-07,0,11
Canada,Quebec,2020-02-07,0,7
Australia,Queensland,2020-02-07,1,15
France,Reunion,2020-02-07,0,6
US,Rhode Island,2020-02-07,0,11
France,Saint Barthelemy,2020-02-07,0,6
Canada,Saskatchewan,2020-02-07,0,7
Australia,South Australia,2020-02-07,0,15
US,South Carolina,2020-02-07,0,11
US,South Dakota,2020-02-07,0,11
France,St Martin,2020-02-07,0,6
Australia,Tasmania,2020-02-07,0,15
US,Tennessee,2020-02-07,0,11
US,Texas,2020-02-07,0,11
United Kingdom,United Kingdom,2020-02-07,1,3
US,Utah,2020-02-07,0,11
US,Vermont,2020-02-07,0,11
Australia,Victoria,2020-02-07,0,15
US,Virgin Islands,2020-02-07,0,11
US,Virginia,2020-02-07,0,11
US,Washington,2020-02-07,0,11
US,"Washington, D.C.",2020-02-07,0,11
US,West Virginia,2020-02-07,0,11
Australia,Western Australia,2020-02-07,0,15
US,Wisconsin,2020-02-07,0,11
US,Wyoming,2020-02-07,0,11
Afghanistan,,2020-02-08,0,0
Albania,,2020-02-08,0,0
Algeria,,2020-02-08,0,0
Andorra,,2020-02-08,0,0
Antigua and Barbuda,,2020-02-08,0,0
Argentina,,2020-02-08,0,0
Armenia,,2020-02-08,0,0
Aruba,,2020-02-08,0,0
Austria,,2020-02-08,0,0
Azerbaijan,,2020-02-08,0,0
Bahrain,,2020-02-08,0,0
Bangladesh,,2020-02-08,0,0
Barbados,,2020-02-08,0,0
Belarus,,2020-02-08,0,0
Belgium,,2020-02-08,0,1
Benin,,2020-02-08,0,0
Bhutan,,2020-02-08,0,0
Bolivia,,2020-02-08,0,0
Bosnia and Herzegovina,,2020-02-08,0,0
Brazil,,2020-02-08,0,0
Brunei,,2020-02-08,0,0
Bulgaria,,2020-02-08,0,0
Burkina Faso,,2020-02-08,0,0
Cambodia,,2020-02-08,0,1
Cameroon,,2020-02-08,0,0
Central African Republic,,2020-02-08,0,0
Chile,,2020-02-08,0,0
Colombia,,2020-02-08,0,0
Congo (Brazzaville),,2020-02-08,0,0
Congo (Kinshasa),,2020-02-08,0,0
Costa Rica,,2020-02-08,0,0
Cote d'Ivoire,,2020-02-08,0,0
Croatia,,2020-02-08,0,0
Cuba,,2020-02-08,0,0
Cyprus,,2020-02-08,0,0
Czechia,,2020-02-08,0,0
Dominican Republic,,2020-02-08,0,0
Ecuador,,2020-02-08,0,0
Egypt,,2020-02-08,0,0
Equatorial Guinea,,2020-02-08,0,0
Estonia,,2020-02-08,0,0
Eswatini,,2020-02-08,0,0
Ethiopia,,2020-02-08,0,0
Finland,,2020-02-08,0,1
Gabon,,2020-02-08,0,0
Georgia,,2020-02-08,0,0
Germany,,2020-02-08,0,13
Ghana,,2020-02-08,0,0
Greece,,2020-02-08,0,0
Greenland,,2020-02-08,0,0
Guatemala,,2020-02-08,0,0
Guernsey,,2020-02-08,0,0
Guinea,,2020-02-08,0,0
Guyana,,2020-02-08,0,0
Holy See,,2020-02-08,0,0
Honduras,,2020-02-08,0,0
Hungary,,2020-02-08,0,0
Iceland,,2020-02-08,0,0
India,,2020-02-08,0,3
Indonesia,,2020-02-08,0,0
Iran,,2020-02-08,0,0
Iraq,,2020-02-08,0,0
Ireland,,2020-02-08,0,0
Israel,,2020-02-08,0,0
Italy,,2020-02-08,0,3
Jamaica,,2020-02-08,0,0
Japan,,2020-02-08,0,25
Jersey,,2020-02-08,0,0
Jordan,,2020-02-08,0,0
Kazakhstan,,2020-02-08,0,0
Kenya,,2020-02-08,0,0
"Korea, South",,2020-02-08,0,24
Kosovo,,2020-02-08,0,0
Kuwait,,2020-02-08,0,0
Latvia,,2020-02-08,0,0
Lebanon,,2020-02-08,0,0
Liberia,,2020-02-08,0,0
Liechtenstein,,2020-02-08,0,0
Lithuania,,2020-02-08,0,0
Luxembourg,,2020-02-08,0,0
Malaysia,,2020-02-08,4,16
Maldives,,2020-02-08,0,0
Malta,,2020-02-08,0,0
Martinique,,2020-02-08,0,0
Mauritania,,2020-02-08,0,0
Mexico,,2020-02-08,0,0
Moldova,,2020-02-08,0,0
Monaco,,2020-02-08,0,0
Mongolia,,2020-02-08,0,0
Montenegro,,2020-02-08,0,0
Morocco,,2020-02-08,0,0
Namibia,,2020-02-08,0,0
Nepal,,2020-02-08,0,1
New Zealand,,2020-02-08,0,0
Nigeria,,2020-02-08,0,0
North Macedonia,,2020-02-08,0,0
Norway,,2020-02-08,0,0
Oman,,2020-02-08,0,0
Pakistan,,2020-02-08,0,0
Panama,,2020-02-08,0,0
Paraguay,,2020-02-08,0,0
Peru,,2020-02-08,0,0
Philippines,,2020-02-08,0,3
Poland,,2020-02-08,0,0
Portugal,,2020-02-08,0,0
Qatar,,2020-02-08,0,0
Republic of the Congo,,2020-02-08,0,0
Romania,,2020-02-08,0,0
Russia,,2020-02-08,0,2
Rwanda,,2020-02-08,0,0
Saint Lucia,,2020-02-08,0,0
Saint Vincent and the Grenadines,,2020-02-08,0,0
San Marino,,2020-02-08,0,0
Saudi Arabia,,2020-02-08,0,0
Senegal,,2020-02-08,0,0
Serbia,,2020-02-08,0,0
Seychelles,,2020-02-08,0,0
Singapore,,2020-02-08,3,33
Slovakia,,2020-02-08,0,0
Slovenia,,2020-02-08,0,0
Somalia,,2020-02-08,0,0
South Africa,,2020-02-08,0,0
Spain,,2020-02-08,0,1
Sri Lanka,,2020-02-08,0,1
Sudan,,2020-02-08,0,0
Suriname,,2020-02-08,0,0
Sweden,,2020-02-08,0,1
Switzerland,,2020-02-08,0,0
Taiwan*,,2020-02-08,1,17
Tanzania,,2020-02-08,0,0
Thailand,,2020-02-08,7,32
The Bahamas,,2020-02-08,0,0
The Gambia,,2020-02-08,0,0
Togo,,2020-02-08,0,0
Trinidad and Tobago,,2020-02-08,0,0
Tunisia,,2020-02-08,0,0
Turkey,,2020-02-08,0,0
Ukraine,,2020-02-08,0,0
United Arab Emirates,,2020-02-08,2,7
Uruguay,,2020-02-08,0,0
Uzbekistan,,2020-02-08,0,0
Venezuela,,2020-02-08,0,0
Vietnam,,2020-02-08,3,13
US,Alabama,2020-02-08,0,11
US,Alaska,2020-02-08,0,11
Canada,Alberta,2020-02-08,0,7
US,Arizona,2020-02-08,0,11
US,Arkansas,2020-02-08,0,11
Australia,Australian Capital Territory,2020-02-08,0,15
Canada,British Columbia,2020-02-08,0,7
US,California,2020-02-08,0,11
United Kingdom,Cayman Islands,2020-02-08,0,3
United Kingdom,Channel Islands,2020-02-08,0,3
US,Colorado,2020-02-08,0,11
US,Connecticut,2020-02-08,0,11
Netherlands,Curacao,2020-02-08,0,0
US,Delaware,2020-02-08,0,11
Denmark,Denmark,2020-02-08,0,0
Cruise Ship,Diamond Princess,2020-02-08,0,61
US,Diamond Princess,2020-02-08,0,11
US,District of Columbia,2020-02-08,0,11
Denmark,Faroe Islands,2020-02-08,0,0
US,Florida,2020-02-08,0,11
France,France,2020-02-08,5,11
France,French Guiana,2020-02-08,0,11
France,French Polynesia,2020-02-08,0,11
Australia,From Diamond Princess,2020-02-08,0,15
US,Georgia,2020-02-08,0,11
United Kingdom,Gibraltar,2020-02-08,0,3
Canada,Grand Princess,2020-02-08,0,7
US,Grand Princess,2020-02-08,0,11
France,Guadeloupe,2020-02-08,0,11
US,Guam,2020-02-08,0,11
US,Hawaii,2020-02-08,0,11
US,Idaho,2020-02-08,0,11
US,Illinois,2020-02-08,0,11
US,Indiana,2020-02-08,0,11
US,Iowa,2020-02-08,0,11
US,Kansas,2020-02-08,0,11
US,Kentucky,2020-02-08,0,11
US,Louisiana,2020-02-08,0,11
US,Maine,2020-02-08,0,11
Canada,Manitoba,2020-02-08,0,7
US,Maryland,2020-02-08,0,11
US,Massachusetts,2020-02-08,0,11
France,Mayotte,2020-02-08,0,11
US,Michigan,2020-02-08,0,11
US,Minnesota,2020-02-08,0,11
US,Mississippi,2020-02-08,0,11
US,Missouri,2020-02-08,0,11
US,Montana,2020-02-08,0,11
US,Nebraska,2020-02-08,0,11
Netherlands,Netherlands,2020-02-08,0,0
US,Nevada,2020-02-08,0,11
Canada,New Brunswick,2020-02-08,0,7
US,New Hampshire,2020-02-08,0,11
US,New Jersey,2020-02-08,0,11
US,New Mexico,2020-02-08,0,11
Australia,New South Wales,2020-02-08,0,15
US,New York,2020-02-08,0,11
Canada,Newfoundland and Labrador,2020-02-08,0,7
US,North Carolina,2020-02-08,0,11
US,North Dakota,2020-02-08,0,11
Australia,Northern Territory,2020-02-08,0,15
Canada,Nova Scotia,2020-02-08,0,7
US,Ohio,2020-02-08,0,11
US,Oklahoma,2020-02-08,0,11
Canada,Ontario,2020-02-08,0,7
US,Oregon,2020-02-08,0,11
US,Pennsylvania,2020-02-08,0,11
Canada,Prince Edward Island,2020-02-08,0,7
US,Puerto Rico,2020-02-08,0,11
Canada,Quebec,2020-02-08,0,7
Australia,Queensland,2020-02-08,0,15
France,Reunion,2020-02-08,0,11
US,Rhode Island,2020-02-08,0,11
France,Saint Barthelemy,2020-02-08,0,11
Canada,Saskatchewan,2020-02-08,0,7
Australia,South Australia,2020-02-08,0,15
US,South Carolina,2020-02-08,0,11
US,South Dakota,2020-02-08,0,11
France,St Martin,2020-02-08,0,11
Australia,Tasmania,2020-02-08,0,15
US,Tennessee,2020-02-08,0,11
US,Texas,2020-02-08,0,11
United Kingdom,United Kingdom,2020-02-08,0,3
US,Utah,2020-02-08,0,11
US,Vermont,2020-02-08,0,11
Australia,Victoria,2020-02-08,0,15
US,Virgin Islands,2020-02-08,0,11
US,Virginia,2020-02-08,0,11
US,Washington,2020-02-08,0,11
US,"Washington, D.C.",2020-02-08,0,11
US,West Virginia,2020-02-08,0,11
Australia,Western Australia,2020-02-08,0,15
US,Wisconsin,2020-02-08,0,11
US,Wyoming,2020-02-08,0,11
Afghanistan,,2020-02-09,0,0
Albania,,2020-02-09,0,0
Algeria,,2020-02-09,0,0
Andorra,,2020-02-09,0,0
Antigua and Barbuda,,2020-02-09,0,0
Argentina,,2020-02-09,0,0
Armenia,,2020-02-09,0,0
Aruba,,2020-02-09,0,0
Austria,,2020-02-09,0,0
Azerbaijan,,2020-02-09,0,0
Bahrain,,2020-02-09,0,0
Bangladesh,,2020-02-09,0,0
Barbados,,2020-02-09,0,0
Belarus,,2020-02-09,0,0
Belgium,,2020-02-09,0,1
Benin,,2020-02-09,0,0
Bhutan,,2020-02-09,0,0
Bolivia,,2020-02-09,0,0
Bosnia and Herzegovina,,2020-02-09,0,0
Brazil,,2020-02-09,0,0
Brunei,,2020-02-09,0,0
Bulgaria,,2020-02-09,0,0
Burkina Faso,,2020-02-09,0,0
Cambodia,,2020-02-09,0,1
Cameroon,,2020-02-09,0,0
Central African Republic,,2020-02-09,0,0
Chile,,2020-02-09,0,0
Colombia,,2020-02-09,0,0
Congo (Brazzaville),,2020-02-09,0,0
Congo (Kinshasa),,2020-02-09,0,0
Costa Rica,,2020-02-09,0,0
Cote d'Ivoire,,2020-02-09,0,0
Croatia,,2020-02-09,0,0
Cuba,,2020-02-09,0,0
Cyprus,,2020-02-09,0,0
Czechia,,2020-02-09,0,0
Dominican Republic,,2020-02-09,0,0
Ecuador,,2020-02-09,0,0
Egypt,,2020-02-09,0,0
Equatorial Guinea,,2020-02-09,0,0
Estonia,,2020-02-09,0,0
Eswatini,,2020-02-09,0,0
Ethiopia,,2020-02-09,0,0
Finland,,2020-02-09,0,1
Gabon,,2020-02-09,0,0
Georgia,,2020-02-09,0,0
Germany,,2020-02-09,1,14
Ghana,,2020-02-09,0,0
Greece,,2020-02-09,0,0
Greenland,,2020-02-09,0,0
Guatemala,,2020-02-09,0,0
Guernsey,,2020-02-09,0,0
Guinea,,2020-02-09,0,0
Guyana,,2020-02-09,0,0
Holy See,,2020-02-09,0,0
Honduras,,2020-02-09,0,0
Hungary,,2020-02-09,0,0
Iceland,,2020-02-09,0,0
India,,2020-02-09,0,3
Indonesia,,2020-02-09,0,0
Iran,,2020-02-09,0,0
Iraq,,2020-02-09,0,0
Ireland,,2020-02-09,0,0
Israel,,2020-02-09,0,0
Italy,,2020-02-09,0,3
Jamaica,,2020-02-09,0,0
Japan,,2020-02-09,1,26
Jersey,,2020-02-09,0,0
Jordan,,2020-02-09,0,0
Kazakhstan,,2020-02-09,0,0
Kenya,,2020-02-09,0,0
"Korea, South",,2020-02-09,1,25
Kosovo,,2020-02-09,0,0
Kuwait,,2020-02-09,0,0
Latvia,,2020-02-09,0,0
Lebanon,,2020-02-09,0,0
Liberia,,2020-02-09,0,0
Liechtenstein,,2020-02-09,0,0
Lithuania,,2020-02-09,0,0
Luxembourg,,2020-02-09,0,0
Malaysia,,2020-02-09,0,16
Maldives,,2020-02-09,0,0
Malta,,2020-02-09,0,0
Martinique,,2020-02-09,0,0
Mauritania,,2020-02-09,0,0
Mexico,,2020-02-09,0,0
Moldova,,2020-02-09,0,0
Monaco,,2020-02-09,0,0
Mongolia,,2020-02-09,0,0
Montenegro,,2020-02-09,0,0
Morocco,,2020-02-09,0,0
Namibia,,2020-02-09,0,0
Nepal,,2020-02-09,0,1
New Zealand,,2020-02-09,0,0
Nigeria,,2020-02-09,0,0
North Macedonia,,2020-02-09,0,0
Norway,,2020-02-09,0,0
Oman,,2020-02-09,0,0
Pakistan,,2020-02-09,0,0
Panama,,2020-02-09,0,0
Paraguay,,2020-02-09,0,0
Peru,,2020-02-09,0,0
Philippines,,2020-02-09,0,3
Poland,,2020-02-09,0,0
Portugal,,2020-02-09,0,0
Qatar,,2020-02-09,0,0
Republic of the Congo,,2020-02-09,0,0
Romania,,2020-02-09,0,0
Russia,,2020-02-09,0,2
Rwanda,,2020-02-09,0,0
Saint Lucia,,2020-02-09,0,0
Saint Vincent and the Grenadines,,2020-02-09,0,0
San Marino,,2020-02-09,0,0
Saudi Arabia,,2020-02-09,0,0
Senegal,,2020-02-09,0,0
Serbia,,2020-02-09,0,0
Seychelles,,2020-02-09,0,0
Singapore,,2020-02-09,7,40
Slovakia,,2020-02-09,0,0
Slovenia,,2020-02-09,0,0
Somalia,,2020-02-09,0,0
South Africa,,2020-02-09,0,0
Spain,,2020-02-09,1,2
Sri Lanka,,2020-02-09,0,1
Sudan,,2020-02-09,0,0
Suriname,,2020-02-09,0,0
Sweden,,2020-02-09,0,1
Switzerland,,2020-02-09,0,0
Taiwan*,,2020-02-09,1,18
Tanzania,,2020-02-09,0,0
Thailand,,2020-02-09,0,32
The Bahamas,,2020-02-09,0,0
The Gambia,,2020-02-09,0,0
Togo,,2020-02-09,0,0
Trinidad and Tobago,,2020-02-09,0,0
Tunisia,,2020-02-09,0,0
Turkey,,2020-02-09,0,0
Ukraine,,2020-02-09,0,0
United Arab Emirates,,2020-02-09,0,7
Uruguay,,2020-02-09,0,0
Uzbekistan,,2020-02-09,0,0
Venezuela,,2020-02-09,0,0
Vietnam,,2020-02-09,0,13
US,Alabama,2020-02-09,0,11
US,Alaska,2020-02-09,0,11
Canada,Alberta,2020-02-09,0,7
US,Arizona,2020-02-09,0,11
US,Arkansas,2020-02-09,0,11
Australia,Australian Capital Territory,2020-02-09,0,15
Canada,British Columbia,2020-02-09,0,7
US,California,2020-02-09,0,11
United Kingdom,Cayman Islands,2020-02-09,0,3
United Kingdom,Channel Islands,2020-02-09,0,3
US,Colorado,2020-02-09,0,11
US,Connecticut,2020-02-09,0,11
Netherlands,Curacao,2020-02-09,0,0
US,Delaware,2020-02-09,0,11
Denmark,Denmark,2020-02-09,0,0
Cruise Ship,Diamond Princess,2020-02-09,3,64
US,Diamond Princess,2020-02-09,0,11
US,District of Columbia,2020-02-09,0,11
Denmark,Faroe Islands,2020-02-09,0,0
US,Florida,2020-02-09,0,11
France,France,2020-02-09,0,11
France,French Guiana,2020-02-09,0,11
France,French Polynesia,2020-02-09,0,11
Australia,From Diamond Princess,2020-02-09,0,15
US,Georgia,2020-02-09,0,11
United Kingdom,Gibraltar,2020-02-09,0,3
Canada,Grand Princess,2020-02-09,0,7
US,Grand Princess,2020-02-09,0,11
France,Guadeloupe,2020-02-09,0,11
US,Guam,2020-02-09,0,11
US,Hawaii,2020-02-09,0,11
US,Idaho,2020-02-09,0,11
US,Illinois,2020-02-09,0,11
US,Indiana,2020-02-09,0,11
US,Iowa,2020-02-09,0,11
US,Kansas,2020-02-09,0,11
US,Kentucky,2020-02-09,0,11
US,Louisiana,2020-02-09,0,11
US,Maine,2020-02-09,0,11
Canada,Manitoba,2020-02-09,0,7
US,Maryland,2020-02-09,0,11
US,Massachusetts,2020-02-09,0,11
France,Mayotte,2020-02-09,0,11
US,Michigan,2020-02-09,0,11
US,Minnesota,2020-02-09,0,11
US,Mississippi,2020-02-09,0,11
US,Missouri,2020-02-09,0,11
US,Montana,2020-02-09,0,11
US,Nebraska,2020-02-09,0,11
Netherlands,Netherlands,2020-02-09,0,0
US,Nevada,2020-02-09,0,11
Canada,New Brunswick,2020-02-09,0,7
US,New Hampshire,2020-02-09,0,11
US,New Jersey,2020-02-09,0,11
US,New Mexico,2020-02-09,0,11
Australia,New South Wales,2020-02-09,0,15
US,New York,2020-02-09,0,11
Canada,Newfoundland and Labrador,2020-02-09,0,7
US,North Carolina,2020-02-09,0,11
US,North Dakota,2020-02-09,0,11
Australia,Northern Territory,2020-02-09,0,15
Canada,Nova Scotia,2020-02-09,0,7
US,Ohio,2020-02-09,0,11
US,Oklahoma,2020-02-09,0,11
Canada,Ontario,2020-02-09,0,7
US,Oregon,2020-02-09,0,11
US,Pennsylvania,2020-02-09,0,11
Canada,Prince Edward Island,2020-02-09,0,7
US,Puerto Rico,2020-02-09,0,11
Canada,Quebec,2020-02-09,0,7
Australia,Queensland,2020-02-09,0,15
France,Reunion,2020-02-09,0,11
US,Rhode Island,2020-02-09,0,11
France,Saint Barthelemy,2020-02-09,0,11
Canada,Saskatchewan,2020-02-09,0,7
Australia,South Australia,2020-02-09,0,15
US,South Carolina,2020-02-09,0,11
US,South Dakota,2020-02-09,0,11
France,St Martin,2020-02-09,0,11
Australia,Tasmania,2020-02-09,0,15
US,Tennessee,2020-02-09,0,11
US,Texas,2020-02-09,0,11
United Kingdom,United Kingdom,2020-02-09,0,3
US,Utah,2020-02-09,0,11
US,Vermont,2020-02-09,0,11
Australia,Victoria,2020-02-09,0,15
US,Virgin Islands,2020-02-09,0,11
US,Virginia,2020-02-09,0,11
US,Washington,2020-02-09,0,11
US,"Washington, D.C.",2020-02-09,0,11
US,West Virginia,2020-02-09,0,11
Australia,Western Australia,2020-02-09,0,15
US,Wisconsin,2020-02-09,0,11
US,Wyoming,2020-02-09,0,11
Afghanistan,,2020-02-10,0,0
Albania,,2020-02-10,0,0
Algeria,,2020-02-10,0,0
Andorra,,2020-02-10,0,0
Antigua and Barbuda,,2020-02-10,0,0
Argentina,,2020-02-10,0,0
Armenia,,2020-02-10,0,0
Aruba,,2020-02-10,0,0
Austria,,2020-02-10,0,0
Azerbaijan,,2020-02-10,0,0
Bahrain,,2020-02-10,0,0
Bangladesh,,2020-02-10,0,0
Barbados,,2020-02-10,0,0
Belarus,,2020-02-10,0,0
Belgium,,2020-02-10,0,1
Benin,,2020-02-10,0,0
Bhutan,,2020-02-10,0,0
Bolivia,,2020-02-10,0,0
Bosnia and Herzegovina,,2020-02-10,0,0
Brazil,,2020-02-10,0,0
Brunei,,2020-02-10,0,0
Bulgaria,,2020-02-10,0,0
Burkina Faso,,2020-02-10,0,0
Cambodia,,2020-02-10,0,1
Cameroon,,2020-02-10,0,0
Central African Republic,,2020-02-10,0,0
Chile,,2020-02-10,0,0
Colombia,,2020-02-10,0,0
Congo (Brazzaville),,2020-02-10,0,0
Congo (Kinshasa),,2020-02-10,0,0
Costa Rica,,2020-02-10,0,0
Cote d'Ivoire,,2020-02-10,0,0
Croatia,,2020-02-10,0,0
Cuba,,2020-02-10,0,0
Cyprus,,2020-02-10,0,0
Czechia,,2020-02-10,0,0
Dominican Republic,,2020-02-10,0,0
Ecuador,,2020-02-10,0,0
Egypt,,2020-02-10,0,0
Equatorial Guinea,,2020-02-10,0,0
Estonia,,2020-02-10,0,0
Eswatini,,2020-02-10,0,0
Ethiopia,,2020-02-10,0,0
Finland,,2020-02-10,0,1
Gabon,,2020-02-10,0,0
Georgia,,2020-02-10,0,0
Germany,,2020-02-10,0,14
Ghana,,2020-02-10,0,0
Greece,,2020-02-10,0,0
Greenland,,2020-02-10,0,0
Guatemala,,2020-02-10,0,0
Guernsey,,2020-02-10,0,0
Guinea,,2020-02-10,0,0
Guyana,,2020-02-10,0,0
Holy See,,2020-02-10,0,0
Honduras,,2020-02-10,0,0
Hungary,,2020-02-10,0,0
Iceland,,2020-02-10,0,0
India,,2020-02-10,0,3
Indonesia,,2020-02-10,0,0
Iran,,2020-02-10,0,0
Iraq,,2020-02-10,0,0
Ireland,,2020-02-10,0,0
Israel,,2020-02-10,0,0
Italy,,2020-02-10,0,3
Jamaica,,2020-02-10,0,0
Japan,,2020-02-10,0,26
Jersey,,2020-02-10,0,0
Jordan,,2020-02-10,0,0
Kazakhstan,,2020-02-10,0,0
Kenya,,2020-02-10,0,0
"Korea, South",,2020-02-10,2,27
Kosovo,,2020-02-10,0,0
Kuwait,,2020-02-10,0,0
Latvia,,2020-02-10,0,0
Lebanon,,2020-02-10,0,0
Liberia,,2020-02-10,0,0
Liechtenstein,,2020-02-10,0,0
Lithuania,,2020-02-10,0,0
Luxembourg,,2020-02-10,0,0
Malaysia,,2020-02-10,2,18
Maldives,,2020-02-10,0,0
Malta,,2020-02-10,0,0
Martinique,,2020-02-10,0,0
Mauritania,,2020-02-10,0,0
Mexico,,2020-02-10,0,0
Moldova,,2020-02-10,0,0
Monaco,,2020-02-10,0,0
Mongolia,,2020-02-10,0,0
Montenegro,,2020-02-10,0,0
Morocco,,2020-02-10,0,0
Namibia,,2020-02-10,0,0
Nepal,,2020-02-10,0,1
New Zealand,,2020-02-10,0,0
Nigeria,,2020-02-10,0,0
